0,0
1,1.5414852660509912
2,0.9267620034197841
3,1.1539749426699293
4,1.3339249308526147
5,1.3831182743521293
6,1.2036401462768838
7,1.2607948513299903
8,1.3354185297712677
9,1.3650832582938355
10,1.2586268114535677
11,1.2901402130053166
12,1.3366120801843417
13,1.3572955578548285
14,1.2815830399348458
15,1.303735007886662
16,1.3376265605009416
17,1.3524854235744665
18,1.293857773655819
19,1.3114330024732688
20,1.3383795671068304
21,1.3489465846615742
22,1.3012276488218388
23,1.316058290723692
24,1.3386033173464875
25,1.3459491133686874
26,1.3057801325375586
27,1.3186366763987665
28,1.3380897278473896
29,1.3431574234306851
30,1.3085022445999608
31,1.3197725727372094
32,1.3369246705337738
33,1.34057463750437
34,1.3101257533158914
35,1.3200457895074857
36,1.3354583427568232
37,1.3384264318797248
38,1.311307873981257
39,1.3200203237392434
40,1.334097708930182
41,1.336975270630431
42,1.3125581581443737
43,1.3201626174107326
44,1.3331317274563772
45,1.3363569097776622
46,1.3141388805751721
47,1.3207597468634413
48,1.3326568262678005
49,1.3364575537813823
50,1.316006866393405
51,1.321828883190913
52,1.3325999595042117
53,1.3369228278496696
54,1.3178950779081577
55,1.3231225977269845
56,1.3328095321849485
57,1.3373782889193726
58,1.3195484665452804
59,1.3243633234818855
60,1.3331555895413143
61,1.3376340582464263
62,1.3208748702568145
63,1.3254420446507573
64,1.3335751040754382
65,1.337676578325917
66,1.3219073446352716
67,1.3263600018523403
68,1.3340249766755452
69,1.3375480204924526
70,1.3226969707960439
71,1.3270976520805968
72,1.334410239848542
73,1.3372568726554988
74,1.32324450555093
75,1.3275767519966344
76,1.3345865257290748
77,1.3367790469736829
78,1.3235199943381357
79,1.3277290564289608
80,1.3344566125066284
81,1.3361288616805382
82,1.323546098363052
83,1.3275793133633553
84,1.3340540460203867
85,1.335409436083836
86,1.3234447189405665
87,1.327255769591603
88,1.3335223337835627
89,1.3347875058616605
90,1.32339637552872
91,1.326941779323107
92,1.3330321922439492
93,1.3344250454216746
94,1.3235599254318917
95,1.3268137520617223
96,1.3327068053797964
97,1.3343995143008132
98,1.3239941118814642
99,1.3269717548417292
100,1.3325850535574788
101,1.334643045646899
102,1.3246186002421945
103,1.327375524902559
104,1.3326332364956979
105,1.3349808038192932
106,1.325277223524765
107,1.3278799337391949
108,1.3327895473882077
109,1.335260154059454
110,1.3258544509441108
111,1.3283706700761946
112,1.3330097249371564
113,1.3354224524674478
114,1.326316639060416
115,1.3288145789983892
116,1.33327270786764
117,1.3354736754640675
118,1.3266744115879838
119,1.3292017132253953
120,1.3335434951145089
121,1.3354244024793902
122,1.326929706995657
123,1.3294913874642245
124,1.3337452933329146
125,1.335260849241382
126,1.3270564115064838
127,1.3296206733049558
128,1.3337891724759392
129,1.3349680564834498
130,1.3270333831322778
131,1.3295585334569406
132,1.3336414934600498
133,1.334575572449558
134,1.3268941351172967
135,1.3293423700814035
136,1.3333525234825043
137,1.3341700614517542
138,1.3267329245065453
139,1.3290680125228327
140,1.3330239962316928
141,1.333865539422757
142,1.3266648632039975
143,1.3288551420974457
144,1.332756628040494
145,1.3337543868030666
146,1.3267717360179458
147,1.328804976058203
148,1.3326098119367524
149,1.333852909250352
150,1.32705378775326
151,1.3289486367015224
152,1.3325889312034627
153,1.334080320898891
154,1.3274276308014883
155,1.3292218072301247
156,1.3326625972721162
157,1.3343187213666377
158,1.3277938545281591
159,1.3295284400357845
160,1.3327947975295156
161,1.3344933256821516
162,1.3280991911127829
163,1.3298188463159
164,1.332966312930742
165,1.334587919644079
166,1.3283368531204824
167,1.3300827270949938
168,1.333162425142759
169,1.3346101840815863
170,1.3285120471088459
171,1.3303031449276839
172,1.3333446282530546
173,1.3345572893141375
174,1.328613179883461
175,1.3304377017776672
176,1.3334475447876184
177,1.3344129039771278
178,1.3286157882627312
179,1.3304442671622605
180,1.3334185096278464
181,1.3341763475690946
182,1.32851768683491
183,1.3303198460385364
184,1.3332600046301553
185,1.3338886866441406
186,1.328364457294953
187,1.3301119875452285
188,1.333029022789991
189,1.3336266026157768
190,1.3282364601705337
191,1.3299017420548045
192,1.33280364231931
193,1.3334727672716464
194,1.3282127565792556
195,1.3297758703543574
196,1.332646969356553
197,1.333475748092105
198,1.3283302957645209
199,1.3297913685441447
200,1.3325851026436526
201,1.3336140137467642
202,1.3285577982996586
203,1.329938134227898
204,1.3326079429007256
205,1.333806706557409
206,1.3288200386661788
207,1.3301485162360196
208,1.332688455331108
209,1.3339758735641214
210,1.3290557426198881
211,1.3303637225920237
212,1.3328058367946674
213,1.3340874424667069
214,1.3292431132496205
215,1.3305643090314276
216,1.3329502098973154
217,1.3341409274807283
218,1.3293840177300567
219,1.3307432684456888
220,1.333103836294654
221,1.334139451148033
222,1.3294767210908511
223,1.3308768163793696
224,1.3332247414583676
225,1.3340732168942242
226,1.3295040762502495
227,1.3309270767552095
228,1.33326096845138
