0,0
1,1.5414852660509912
2,0.880951488995598
3,1.2265593578782594
4,1.3504100150927703
5,1.1240761547574027
6,1.2496496507967163
7,1.3379465119683442
8,1.3588832470931136
9,1.231351359421788
10,1.2998487564749688
11,1.3342652974230857
12,1.2418310379971234
13,1.2924972793109892
14,1.3316858242732887
15,1.3412562435099125
16,1.2698387296680467
17,1.3076334939908048
18,1.325773061705916
19,1.2679874548721812
20,1.3001972666894195
21,1.3244157036516266
22,1.2730653284302937
23,1.29497787613466
24,1.3203754647330197
25,1.3311875470409955
26,1.2887119499046304
27,1.31197488716511
28,1.3283914366630882
29,1.2897249918059688
30,1.307758867923185
31,1.3265901453158877
32,1.3335603794249382
33,1.2998744057721765
34,1.3180497266434514
35,1.3298443240792626
36,1.2989323053931783
37,1.3143922341266365
38,1.3290796695385836
39,1.333784492338259
40,1.305773199651447
41,1.3206763506101404
42,1.3294143075877516
43,1.3037071951094839
44,1.3171852282850098
45,1.3289636747801854
46,1.3322689860692385
47,1.308208783552093
48,1.3208180657492372
49,1.3274017412701429
50,1.3054051204796113
51,1.3172689315388724
52,1.3268599605589
53,1.3054449086151647
54,1.313944708536042
55,1.324719365607732
56,1.3296287321516183
57,1.3102906791570896
58,1.3207379064909772
59,1.328518075633671
60,1.3097870199840178
61,1.3181594145164104
62,1.3274589592428956
63,1.3311177788952915
64,1.313807590972631
65,1.3230999625826567
66,1.3294113683591262
67,1.3127806420512436
68,1.320882927258008
69,1.3289429313284875
70,1.331671416026588
71,1.3159496144683718
72,1.3243000517087227
73,1.3294036523185415
74,1.3144497007619462
75,1.3221563950583448
76,1.3291415979753636
77,1.3311928628079108
78,1.3167440007993996
79,1.3243093024744046
80,1.3284143281752447
81,1.3148182022821113
82,1.3220568522370169
83,1.328092297697797
84,1.3145309635587836
85,1.3196712408865072
86,1.3265165057315351
87,1.3297600250749286
88,1.3172369088806353
89,1.323958643079296
90,1.3291116225191204
91,1.3167273634036123
92,1.3220856426733305
93,1.3282747536226052
94,1.3308085569403216
95,1.3191626006194788
96,1.3253973443384381
97,1.3297574428248793
98,1.3183636811179875
99,1.323793051627447
100,1.3293676519479893
101,1.3313296877662795
102,1.320408456811494
103,1.326205166583442
104,1.3298569880595617
105,1.3193008896365566
106,1.3246621342876668
107,1.3296520265440357
108,1.3311688508451036
109,1.3208535117252636
110,1.3262567414253266
111,1.329281549145024
112,1.3194354749771442
113,1.3246256597494082
114,1.3290566960307915
115,1.319116606969067
116,1.322729155721024
117,1.3277483197634354
118,1.3302067156106612
119,1.3209438051262519
120,1.3258901514509998
121,1.329771258070081
122,1.320507047367932
123,1.3243918241519406
124,1.3290367357826023
125,1.33100513520656
126,1.3222309040519211
127,1.3269179340791633
128,1.3302769492880258
129,1.3216008869209006
130,1.3256451717086293
131,1.3299166268536002
132,1.3314728857983416
133,1.3231095612169057
134,1.327546606198775
135,1.3304170234496675
136,1.3222520389095425
137,1.326338780715
138,1.330233840679215
139,1.3314561330137644
140,1.3234405881851745
141,1.3276423236638677
142,1.3300624526501557
143,1.3223400082429786
144,1.3263726096902106
145,1.3298892685082597
146,1.3220330798427296
147,1.324771946754871
148,1.328735551261267
149,1.3307375803732795
150,1.3233856231282692
151,1.3272923315593426
152,1.330422571433636
153,1.323013537360978
154,1.3260230662045585
155,1.3297442276126408
156,1.3313731342470747
157,1.3243344008159825
158,1.3280864261461323
159,1.3308360498958227
160,1.3238236124549754
161,1.3270185291289116
162,1.330486834389256
163,1.3317927524461106
164,1.3250182825001484
165,1.328610876202461
166,1.3309928926195311
167,1.3243303797801853
168,1.327614469941585
169,1.3308170929509282
170,1.331853838997327
171,1.3253027954820888
172,1.3287396671167186
173,1.3307733555188836
174,1.3244173384445417
175,1.3277045067002915
176,1.3306298411522453
177,1.3314542186735112
178,1.3250935077864083
179,1.3283757751207828
180,1.3300863772564144
181,1.3239963848762348
182,1.3272261536510148
183,1.3298668319173985
184,1.3236939553182139
185,1.326128986626327
186,1.3292412439918557
187,1.3306503225815611
188,1.3247796368316322
189,1.3279114446278197
190,1.3302568056625566
191,1.3243733528683281
192,1.3269986477133993
193,1.3299276262129374
194,1.3310699858330404
195,1.3253837182997361
196,1.3284064415939258
197,1.3304597118185666
198,1.3248341262173307
199,1.32757034496613
200,1.3303003960826714
201,1.331215560287378
202,1.3256839419461668
203,1.3285963276459012
204,1.330366923223335
205,1.3249687690991512
206,1.327739791066031
207,1.330255936403493
208,1.330987324922357
209,1.325585871829653
210,1.3283863520070396
211,1.3298895576073544
212,1.3246895277781245
213,1.3274375273069514
214,1.3297281837127903
215,1.324432676509715
216,1.326455983284144
217,1.3291312480218211
218,1.3303816916732711
219,1.3253455172186825
220,1.3280306351679931
221,1.3300830812090565
222,1.3250110122535907
223,1.3272219762907311
224,1.329758634407547
225,1.3307815324619656
226,1.3258822880795709
227,1.3284898277773969
228,1.3303020063903452
